ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS
218,136,12,-2,0,140,10,80,20,800,400,20,12,30
230,134,12,-2,0,140,10,80,20,800,400,20,12,30
242,132,12,-2,0,140,10,80,20,800,400,20,12,30
254,130,12,-2,0,140,10,80,20,800,400,20,12,30
266,128,12,-2,-1,140,10,80,20,800,400,20,12,30
278,126,12,-2,0,120,10,80,20,800,400,20,12,30
290,124,12,-2,0,120,10,80,20,800,400,20,12,30
302,122,12,-2,0,120,10,80,20,800,400,20,12,30
314,120,12,-2,0,120,10,80,20,800,400,20,12,30
326,118,12,-2,0,120,10,80,20,800,400,20,12,30
338,116,12,-2,0,120,10,80,20,800,400,20,12,30
350,114,12,-2,0,120,10,80,20,800,400,20,12,30
362,112,12,-2,-1,120,10,80,20,800,400,20,12,30
374,110,12,-2,0,100,10,80,20,800,400,20,12,30
386,108,12,-2,0,100,10,80,20,800,400,20,12,30
398,106,12,-2,0,100,10,80,20,800,400,20,12,30
410,104,12,-2,0,100,10,80,20,800,400,20,12,30
422,102,12,-2,0,100,10,80,20,800,400,20,12,30
434,100,12,-2,0,100,10,80,20,800,400,20,12,30
446,98,12,-2,0,100,10,80,20,800,400,20,12,30
458,96,12,-2,0,100,10,80,20,800,400,20,12,30
470,94,12,-2,0,100,10,80,20,800,400,20,12,30
482,92,12,-2,0,100,10,80,20,800,400,20,12,30
494,90,12,-2,0,100,10,80,20,800,400,20,12,30
506,88,12,-2,-1,100,10,80,20,800,400,20,12,30
518,86,12,-2,0,80,10,80,20,800,400,20,12,30
530,84,12,-2,0,80,10,80,20,800,400,20,12,30
542,82,12,-2,0,80,10,80,20,800,400,20,12,30
554,80,12,-2,0,80,10,80,20,800,400,20,12,30
566,78,12,-2,0,80,10,80,20,800,400,20,12,30
578,76,12,-2,0,80,10,80,20,800,400,20,12,30
590,74,12,-2,0,80,10,80,20,800,400,20,12,30
602,72,12,-2,0,80,10,80,20,800,400,20,12,30
614,70,12,-2,0,80,10,80,20,800,400,20,12,30
626,68,12,-2,-1,80,10,80,20,800,400,20,12,30
638,66,12,-2,0,60,10,80,20,800,400,20,12,30
650,64,12,-2,0,60,10,80,20,800,400,20,12,30
662,62,12,-2,0,60,10,80,20,800,400,20,12,30
674,60,12,-2,0,60,10,80,20,800,400,20,12,30
686,58,12,-2,0,60,10,80,20,800,400,20,12,30
698,56,12,-2,0,60,10,80,20,800,400,20,12,30
710,54,12,-2,0,60,10,80,20,800,400,20,12,30
722,52,12,-2,0,60,10,80,20,800,400,20,12,30
734,50,12,-2,0,60,10,80,20,800,400,20,12,30
746,48,12,-2,0,60,10,80,20,800,400,20,12,30
758,46,12,-2,0,60,10,80,20,800,400,20,12,30
770,44,12,-2,0,60,10,80,20,800,400,20,12,30
758,42,-12,-2,0,60,10,80,20,800,400,20,12,30
746,40,-12,-2,0,60,10,80,20,800,400,20,12,30
734,38,-12,-2,0,60,10,80,20,800,400,20,12,30
722,36,-12,-2,0,60,10,80,20,800,400,20,12,30
710,34,-12,-2,0,60,10,80,20,800,400,20,12,30
698,32,-12,-2,1,60,10,80,20,800,400,20,12,30
686,30,-12,-2,0,80,10,80,20,800,400,20,12,30
674,32,-12,2,0,80,10,80,20,800,400,20,12,30
662,34,-12,2,0,80,10,80,20,800,400,20,12,30
650,36,-12,2,0,80,10,80,20,800,400,20,12,30
638,38,-12,2,0,80,10,80,20,800,400,20,12,30
626,40,-12,2,0,80,10,80,20,800,400,20,12,30
614,42,-12,2,0,80,10,80,20,800,400,20,12,30
602,44,-12,2,0,80,10,80,20,800,400,20,12,30
590,46,-12,2,0,80,10,80,20,800,400,20,12,30
578,48,-12,2,0,80,10,80,20,800,400,20,12,30
566,50,-12,2,1,80,10,80,20,800,400,20,12,30
554,52,-12,2,0,100,10,80,20,800,400,20,12,30
542,54,-12,2,0,100,10,80,20,800,400,20,12,30
530,56,-12,2,0,100,10,80,20,800,400,20,12,30
518,58,-12,2,0,100,10,80,20,800,400,20,12,30
506,60,-12,2,0,100,10,80,20,800,400,20,12,30
494,62,-12,2,0,100,10,80,20,800,400,20,12,30
482,64,-12,2,0,100,10,80,20,800,400,20,12,30
470,66,-12,2,0,100,10,80,20,800,400,20,12,30
458,68,-12,2,0,100,10,80,20,800,400,20,12,30
446,70,-12,2,0,100,10,80,20,800,400,20,12,30
434,72,-12,2,0,100,10,80,20,800,400,20,12,30
422,74,-12,2,1,100,10,80,20,800,400,20,12,30
410,76,-12,2,0,120,10,80,20,800,400,20,12,30
398,78,-12,2,0,120,10,80,20,800,400,20,12,30
386,80,-12,2,0,120,10,80,20,800,400,20,12,30
374,82,-12,2,0,120,10,80,20,800,400,20,12,30
362,84,-12,2,0,120,10,80,20,800,400,20,12,30
350,86,-12,2,0,120,10,80,20,800,400,20,12,30
338,88,-12,2,0,120,10,80,20,800,400,20,12,30
326,90,-12,2,0,120,10,80,20,800,400,20,12,30
314,92,-12,2,1,120,10,80,20,800,400,20,12,30
302,94,-12,2,0,140,10,80,20,800,400,20,12,30
290,96,-12,2,0,140,10,80,20,800,400,20,12,30
278,98,-12,2,0,140,10,80,20,800,400,20,12,30
266,100,-12,2,0,140,10,80,20,800,400,20,12,30
254,102,-12,2,0,140,10,80,20,800,400,20,12,30
242,104,-12,2,0,140,10,80,20,800,400,20,12,30
230,106,-12,2,0,140,10,80,20,800,400,20,12,30
218,108,-12,2,0,140,10,80,20,800,400,20,12,30
206,110,-12,2,1,140,10,80,20,800,400,20,12,30
194,112,-12,2,0,160,10,80,20,800,400,20,12,30
182,114,-12,2,0,160,10,80,20,800,400,20,12,30
170,116,-12,2,0,160,10,80,20,800,400,20,12,30
158,118,-12,2,0,160,10,80,20,800,400,20,12,30
146,120,-12,2,0,160,10,80,20,800,400,20,12,30
134,122,-12,2,0,160,10,80,20,800,400,20,12,30
122,124,-12,2,0,160,10,80,20,800,400,20,12,30
110,126,-12,2,0,160,10,80,20,800,400,20,12,30
98,128,-12,2,1,160,10,80,20,800,400,20,12,30
86,130,-12,2,0,180,10,80,20,800,400,20,12,30
74,132,-12,2,0,180,10,80,20,800,400,20,12,30
62,134,-12,2,0,180,10,80,20,800,400,20,12,30
50,136,-12,2,0,180,10,80,20,800,400,20,12,30
38,138,-12,2,0,180,10,80,20,800,400,20,12,30
50,140,12,2,0,180,10,80,20,800,400,20,12,30
62,142,12,2,0,180,10,80,20,800,400,20,12,30
74,144,12,2,0,180,10,80,20,800,400,20,12,30
86,146,12,2,1,180,10,80,20,800,400,20,12,30
98,148,12,2,0,200,10,80,20,800,400,20,12,30
110,150,12,2,0,200,10,80,20,800,400,20,12,30
122,152,12,2,0,200,10,80,20,800,400,20,12,30
134,154,12,2,0,200,10,80,20,800,400,20,12,30
146,156,12,2,0,200,10,80,20,800,400,20,12,30
158,158,12,2,0,200,10,80,20,800,400,20,12,30
170,160,12,2,0,200,10,80,20,800,400,20,12,30
182,162,12,2,1,200,10,80,20,800,400,20,12,30
194,164,12,2,0,220,10,80,20,800,400,20,12,30
206,166,12,2,0,220,10,80,20,800,400,20,12,30
218,168,12,2,0,220,10,80,20,800,400,20,12,30
230,170,12,2,0,220,10,80,20,800,400,20,12,30
242,172,12,2,0,220,10,80,20,800,400,20,12,30
254,174,12,2,0,220,10,80,20,800,400,20,12,30
266,176,12,2,0,220,10,80,20,800,400,20,12,30
278,178,12,2,0,220,10,80,20,800,400,20,12,30
290,180,12,2,1,220,10,80,20,800,400,20,12,30
302,182,12,2,0,240,10,80,20,800,400,20,12,30
314,184,12,2,0,240,10,80,20,800,400,20,12,30
326,186,12,2,0,240,10,80,20,800,400,20,12,30
338,188,12,2,0,240,10,80,20,800,400,20,12,30
350,190,12,2,0,240,10,80,20,800,400,20,12,30
362,192,12,2,0,240,10,80,20,800,400,20,12,30
374,194,12,2,0,240,10,80,20,800,400,20,12,30
386,196,12,2,0,240,10,80,20,800,400,20,12,30
398,198,12,2,0,240,10,80,20,800,400,20,12,30
410,200,12,2,0,240,10,80,20,800,400,20,12,30
422,202,12,2,0,240,10,80,20,800,400,20,12,30
434,204,12,2,0,240,10,80,20,800,400,20,12,30
446,206,12,2,0,240,10,80,20,800,400,20,12,30
458,208,12,2,0,240,10,80,20,800,400,20,12,30
470,210,12,2,0,240,10,80,20,800,400,20,12,30
482,212,12,2,0,240,10,80,20,800,400,20,12,30
494,214,12,2,0,240,10,80,20,800,400,20,12,30
506,216,12,2,0,240,10,80,20,800,400,20,12,30
518,218,12,2,0,240,10,80,20,800,400,20,12,30
530,220,12,2,0,240,10,80,20,800,400,20,12,30
542,222,12,2,0,240,10,80,20,800,400,20,12,30
554,224,12,2,1,240,10,80,20,800,400,20,12,30
566,226,12,2,0,260,10,80,20,800,400,20,12,30
578,228,12,2,0,260,10,80,20,800,400,20,12,30
590,230,12,2,0,260,10,80,20,800,400,20,12,30
602,232,12,2,0,260,10,80,20,800,400,20,12,30
614,234,12,2,0,260,10,80,20,800,400,20,12,30
626,236,12,2,0,260,10,80,20,800,400,20,12,30
638,238,12,2,0,260,10,80,20,800,400,20,12,30
650,240,12,2,0,260,10,80,20,800,400,20,12,30
662,242,12,2,0,260,10,80,20,800,400,20,12,30
674,244,12,2,0,260,10,80,20,800,400,20,12,30
686,246,12,2,0,260,10,80,20,800,400,20,12,30
698,248,12,2,0,260,10,80,20,800,400,20,12,30
710,250,12,2,0,260,10,80,20,800,400,20,12,30
722,252,12,2,0,260,10,80,20,800,400,20,12,30
734,254,12,2,0,260,10,80,20,800,400,20,12,30
746,256,12,2,0,260,10,80,20,800,400,20,12,30
758,258,12,2,0,260,10,80,20,800,400,20,12,30
770,260,12,2,0,260,10,80,20,800,400,20,12,30
758,262,-12,2,0,260,10,80,20,800,400,20,12,30
746,264,-12,2,0,260,10,80,20,800,400,20,12,30
734,266,-12,2,0,260,10,80,20,800,400,20,12,30
722,268,-12,2,1,260,10,80,20,800,400,20,12,30
710,270,-12,2,0,280,10,80,20,800,400,20,12,30
698,272,-12,2,0,280,10,80,20,800,400,20,12,30
686,274,-12,2,0,280,10,80,20,800,400,20,12,30
674,276,-12,2,0,280,10,80,20,800,400,20,12,30
662,278,-12,2,0,280,10,80,20,800,400,20,12,30
650,280,-12,2,0,280,10,80,20,800,400,20,12,30
638,282,-12,2,0,280,10,80,20,800,400,20,12,30
626,284,-12,2,0,280,10,80,20,800,400,20,12,30
614,286,-12,2,0,280,10,80,20,800,400,20,12,30
602,288,-12,2,1,280,10,80,20,800,400,20,12,30
590,290,-12,2,0,300,10,80,20,800,400,20,12,30
578,292,-12,2,0,300,10,80,20,800,400,20,12,30
566,294,-12,2,0,300,10,80,20,800,400,20,12,30
554,296,-12,2,0,300,10,80,20,800,400,20,12,30
542,298,-12,2,0,300,10,80,20,800,400,20,12,30
530,300,-12,2,0,300,10,80,20,800,400,20,12,30
518,302,-12,2,0,300,10,80,20,800,400,20,12,30
506,304,-12,2,0,300,10,80,20,800,400,20,12,30
494,306,-12,2,0,300,10,80,20,800,400,20,12,30
482,308,-12,2,1,300,10,80,20,800,400,20,12,30
470,310,-12,2,0,320,10,80,20,800,400,20,12,30
458,312,-12,2,0,320,10,80,20,800,400,20,12,30
446,314,-12,2,0,320,10,80,20,800,400,20,12,30
434,316,-12,2,0,320,10,80,20,800,400,20,12,30
422,318,-12,2,0,320,10,80,20,800,400,20,12,30
410,320,-12,2,0,320,10,80,20,800,400,20,12,30
398,322,-12,2,0,320,10,80,20,800,400,20,12,30
386,324,-12,2,0,320,10,80,20,800,400,20,12,30
374,326,-12,2,0,320,10,80,20,800,400,20,12,30
362,328,-12,2,0,320,10,80,20,800,400,20,12,30
350,330,-12,2,0,320,10,80,20,800,400,20,12,30
338,332,-12,2,0,320,10,80,20,800,400,20,12,30
326,334,-12,2,0,320,10,80,20,800,400,20,12,30
314,336,-12,2,0,320,10,80,20,800,400,20,12,30
302,338,-12,2,0,320,10,80,20,800,400,20,12,30
290,340,-12,2,0,320,10,80,20,800,400,20,12,30
278,342,-12,2,0,320,10,80,20,800,400,20,12,30
266,344,-12,2,0,320,10,80,20,800,400,20,12,30
254,346,-12,2,0,320,10,80,20,800,400,20,12,30
242,348,-12,2,0,320,10,80,20,800,400,20,12,30
230,350,-12,2,1,320,10,80,20,800,400,20,12,30
218,352,-12,2,0,340,10,80,20,800,400,20,12,30
206,354,-12,2,0,340,10,80,20,800,400,20,12,30
194,356,-12,2,0,340,10,80,20,800,400,20,12,30
182,358,-12,2,0,340,10,80,20,800,400,20,12,30
170,360,-12,2,0,340,10,80,20,800,400,20,12,30
158,362,-12,2,0,340,10,80,20,800,400,20,12,30
146,364,-12,2,0,340,10,80,20,800,400,20,12,30
134,366,-12,2,0,340,10,80,20,800,400,20,12,30
122,368,-12,2,0,340,10,80,20,800,400,20,12,30
110,370,-12,2,0,340,10,80,20,800,400,20,12,30
98,368,-12,-2,0,340,10,80,20,800,400,20,12,30
86,366,-12,-2,0,340,10,80,20,800,400,20,12,30
74,364,-12,-2,0,340,10,80,20,800,400,20,12,30
62,362,-12,-2,0,340,10,80,20,800,400,20,12,30
50,360,-12,-2,0,340,10,80,20,800,400,20,12,30
38,358,-12,-2,0,340,10,80,20,800,400,20,12,30
50,356,12,-2,0,340,10,80,20,800,400,20,12,30
62,354,12,-2,0,340,10,80,20,800,400,20,12,30
74,352,12,-2,0,340,10,80,20,800,400,20,12,30
86,350,12,-2,0,340,10,80,20,800,400,20,12,30
98,348,12,-2,0,340,10,80,20,800,400,20,12,30
110,346,12,-2,-1,340,10,80,20,800,400,20,12,30
122,344,12,-2,0,320,10,80,20,800,400,20,12,30
134,342,12,-2,0,320,10,80,20,800,400,20,12,30
146,340,12,-2,0,320,10,80,20,800,400,20,12,30
158,338,12,-2,0,320,10,80,20,800,400,20,12,30
170,336,12,-2,0,320,10,80,20,800,400,20,12,30
182,334,12,-2,0,320,10,80,20,800,400,20,12,30
194,332,12,-2,0,320,10,80,20,800,400,20,12,30
206,330,12,-2,0,320,10,80,20,800,400,20,12,30
218,328,12,-2,-1,320,10,80,20,800,400,20,12,30
230,326,12,-2,0,300,10,80,20,800,400,20,12,30
242,324,12,-2,0,300,10,80,20,800,400,20,12,30
254,322,12,-2,0,300,10,80,20,800,400,20,12,30
266,320,12,-2,0,300,10,80,20,800,400,20,12,30
278,318,12,-2,0,300,10,80,20,800,400,20,12,30
290,316,12,-2,0,300,10,80,20,800,400,20,12,30
302,314,12,-2,0,300,10,80,20,800,400,20,12,30
314,312,12,-2,0,300,10,80,20,800,400,20,12,30
326,310,12,-2,0,300,10,80,20,800,400,20,12,30
338,308,12,-2,-1,300,10,80,20,800,400,20,12,30
350,306,12,-2,0,280,10,80,20,800,400,20,12,30
362,304,12,-2,0,280,10,80,20,800,400,20,12,30
374,302,12,-2,0,280,10,80,20,800,400,20,12,30
386,300,12,-2,0,280,10,80,20,800,400,20,12,30
398,298,12,-2,0,280,10,80,20,800,400,20,12,30
410,296,12,-2,0,280,10,80,20,800,400,20,12,30
422,294,12,-2,0,280,10,80,20,800,400,20,12,30
434,292,12,-2,0,280,10,80,20,800,400,20,12,30
446,290,12,-2,0,280,10,80,20,800,400,20,12,30
458,288,12,-2,-1,280,10,80,20,800,400,20,12,30
470,286,12,-2,0,260,10,80,20,800,400,20,12,30
482,284,12,-2,0,260,10,80,20,800,400,20,12,30
494,282,12,-2,0,260,10,80,20,800,400,20,12,30
506,280,12,-2,0,260,10,80,20,800,400,20,12,30
518,278,12,-2,0,260,10,80,20,800,400,20,12,30
530,276,12,-2,0,260,10,80,20,800,400,20,12,30
542,274,12,-2,0,260,10,80,20,800,400,20,12,30
554,272,12,-2,0,260,10,80,20,800,400,20,12,30
566,270,12,-2,0,260,10,80,20,800,400,20,12,30
578,268,12,-2,0,260,10,80,20,800,400,20,12,30
590,266,12,-2,-1,260,10,80,20,800,400,20,12,30
602,264,12,-2,0,240,10,80,20,800,400,20,12,30
614,262,12,-2,0,240,10,80,20,800,400,20,12,30
626,260,12,-2,0,240,10,80,20,800,400,20,12,30
638,258,12,-2,0,240,10,80,20,800,400,20,12,30
650,256,12,-2,0,240,10,80,20,800,400,20,12,30
662,254,12,-2,0,240,10,80,20,800,400,20,12,30
674,252,12,-2,0,240,10,80,20,800,400,20,12,30
686,250,12,-2,0,240,10,80,20,800,400,20,12,30
698,248,12,-2,-1,240,10,80,20,800,400,20,12,30
710,246,12,-2,0,220,10,80,20,800,400,20,12,30
722,244,12,-2,0,220,10,80,20,800,400,20,12,30
734,242,12,-2,0,220,10,80,20,800,400,20,12,30
746,240,12,-2,0,220,10,80,20,800,400,20,12,30
758,238,12,-2,0,220,10,80,20,800,400,20,12,30
770,236,12,-2,0,220,10,80,20,800,400,20,12,30
758,234,-12,-2,0,220,10,80,20,800,400,20,12,30
746,232,-12,-2,0,220,10,80,20,800,400,20,12,30
734,230,-12,-2,0,220,10,80,20,800,400,20,12,30
722,228,-12,-2,0,220,10,80,20,800,400,20,12,30
710,226,-12,-2,0,220,10,80,20,800,400,20,12,30
698,224,-12,-2,0,220,10,80,20,800,400,20,12,30
686,222,-12,-2,0,220,10,80,20,800,400,20,12,30
674,220,-12,-2,-1,220,10,80,20,800,400,20,12,30
662,218,-12,-2,0,200,10,80,20,800,400,20,12,30
650,216,-12,-2,0,200,10,80,20,800,400,20,12,30
638,214,-12,-2,0,200,10,80,20,800,400,20,12,30
626,212,-12,-2,0,200,10,80,20,800,400,20,12,30
614,210,-12,-2,0,200,10,80,20,800,400,20,12,30
602,208,-12,-2,0,200,10,80,20,800,400,20,12,30
590,206,-12,-2,0,200,10,80,20,800,400,20,12,30
578,204,-12,-2,0,200,10,80,20,800,400,20,12,30
566,202,-12,-2,0,200,10,80,20,800,400,20,12,30
554,200,-12,-2,0,200,10,80,20,800,400,20,12,30
542,198,-12,-2,-1,200,10,80,20,800,400,20,12,30
530,196,-12,-2,0,180,10,80,20,800,400,20,12,30
518,194,-12,-2,0,180,10,80,20,800,400,20,12,30
506,192,-12,-2,0,180,10,80,20,800,400,20,12,30
494,190,-12,-2,0,180,10,80,20,800,400,20,12,30
482,188,-12,-2,0,180,10,80,20,800,400,20,12,30
470,186,-12,-2,0,180,10,80,20,800,400,20,12,30
458,184,-12,-2,0,180,10,80,20,800,400,20,12,30
446,182,-12,-2,0,180,10,80,20,800,400,20,12,30
434,180,-12,-2,-1,180,10,80,20,800,400,20,12,30
422,178,-12,-2,0,160,10,80,20,800,400,20,12,30
410,176,-12,-2,0,160,10,80,20,800,400,20,12,30
398,174,-12,-2,0,160,10,80,20,800,400,20,12,30
386,172,-12,-2,0,160,10,80,20,800,400,20,12,30
374,170,-12,-2,0,160,10,80,20,800,400,20,12,30
362,168,-12,-2,0,160,10,80,20,800,400,20,12,30
350,166,-12,-2,0,160,10,80,20,800,400,20,12,30
338,164,-12,-2,0,160,10,80,20,800,400,20,12,30
326,162,-12,-2,0,160,10,80,20,800,400,20,12,30
314,160,-12,-2,0,160,10,80,20,800,400,20,12,30
302,158,-12,-2,-1,160,10,80,20,800,400,20,12,30
290,156,-12,-2,0,140,10,80,20,800,400,20,12,30
278,154,-12,-2,0,140,10,80,20,800,400,20,12,30
266,152,-12,-2,0,140,10,80,20,800,400,20,12,30
254,150,-12,-2,0,140,10,80,20,800,400,20,12,30
242,148,-12,-2,0,140,10,80,20,800,400,20,12,30
230,146,-12,-2,0,140,10,80,20,800,400,20,12,30
218,144,-12,-2,0,140,10,80,20,800,400,20,12,30
206,142,-12,-2,0,140,10,80,20,800,400,20,12,30
194,140,-12,-2,0,140,10,80,20,800,400,20,12,30
182,138,-12,-2,0,140,10,80,20,800,400,20,12,30
170,136,-12,-2,-1,140,10,80,20,800,400,20,12,30
158,134,-12,-2,0,120,10,80,20,800,400,20,12,30
146,132,-12,-2,0,120,10,80,20,800,400,20,12,30
134,130,-12,-2,0,120,10,80,20,800,400,20,12,30
122,128,-12,-2,0,120,10,80,20,800,400,20,12,30
110,126,-12,-2,0,120,10,80,20,800,400,20,12,30
98,124,-12,-2,0,120,10,80,20,800,400,20,12,30
86,122,-12,-2,0,120,10,80,20,800,400,20,12,30
74,120,-12,-2,0,120,10,80,20,800,400,20,12,30
62,118,-12,-2,0,120,10,80,20,800,400,20,12,30
50,116,-12,-2,0,120,10,80,20,800,400,20,12,30
38,114,-12,-2,0,120,10,80,20,800,400,20,12,30
50,112,12,-2,0,120,10,80,20,800,400,20,12,30
62,110,12,-2,0,120,10,80,20,800,400,20,12,30
74,108,12,-2,0,120,10,80,20,800,400,20,12,30
86,106,12,-2,0,120,10,80,20,800,400,20,12,30
98,104,12,-2,0,120,10,80,20,800,400,20,12,30
110,102,12,-2,0,120,10,80,20,800,400,20,12,30
122,100,12,-2,-1,120,10,80,20,800,400,20,12,30
134,98,12,-2,0,100,10,80,20,800,400,20,12,30
146,96,12,-2,0,100,10,80,20,800,400,20,12,30
158,94,12,-2,0,100,10,80,20,800,400,20,12,30
170,92,12,-2,0,100,10,80,20,800,400,20,12,30
182,90,12,-2,0,100,10,80,20,800,400,20,12,30
194,88,12,-2,0,100,10,80,20,800,400,20,12,30
206,86,12,-2,0,100,10,80,20,800,400,20,12,30
218,84,12,-2,0,100,10,80,20,800,400,20,12,30
230,82,12,-2,0,100,10,80,20,800,400,20,12,30
242,80,12,-2,0,100,10,80,20,800,400,20,12,30
254,78,12,-2,0,100,10,80,20,800,400,20,12,30
266,76,12,-2,0,100,10,80,20,800,400,20,12,30
278,74,12,-2,0,100,10,80,20,800,400,20,12,30
290,72,12,-2,0,100,10,80,20,800,400,20,12,30
302,70,12,-2,0,100,10,80,20,800,400,20,12,30
314,68,12,-2,0,100,10,80,20,800,400,20,12,30
326,66,12,-2,-1,100,10,80,20,800,400,20,12,30
338,64,12,-2,0,80,10,80,20,800,400,20,12,30
350,62,12,-2,0,80,10,80,20,800,400,20,12,30
362,60,12,-2,0,80,10,80,20,800,400,20,12,30
374,58,12,-2,0,80,10,80,20,800,400,20,12,30
386,56,12,-2,0,80,10,80,20,800,400,20,12,30
398,54,12,-2,0,80,10,80,20,800,400,20,12,30
410,52,12,-2,0,80,10,80,20,800,400,20,12,30
422,50,12,-2,0,80,10,80,20,800,400,20,12,30
434,48,12,-2,0,80,10,80,20,800,400,20,12,30
446,46,12,-2,0,80,10,80,20,800,400,20,12,30
458,44,12,-2,0,80,10,80,20,800,400,20,12,30
470,42,12,-2,0,80,10,80,20,800,400,20,12,30
482,40,12,-2,0,80,10,80,20,800,400,20,12,30
494,38,12,-2,0,80,10,80,20,800,400,20,12,30
506,36,12,-2,0,80,10,80,20,800,400,20,12,30
518,34,12,-2,-1,80,10,80,20,800,400,20,12,30
530,32,12,-2,0,60,10,80,20,800,400,20,12,30
542,30,12,-2,0,60,10,80,20,800,400,20,12,30
554,32,12,2,0,60,10,80,20,800,400,20,12,30
566,34,12,2,0,60,10,80,20,800,400,20,12,30
578,36,12,2,0,60,10,80,20,800,400,20,12,30
590,38,12,2,0,60,10,80,20,800,400,20,12,30
602,40,12,2,0,60,10,80,20,800,400,20,12,30
614,42,12,2,0,60,10,80,20,800,400,20,12,30
626,44,12,2,0,60,10,80,20,800,400,20,12,30
638,46,12,2,0,60,10,80,20,800,400,20,12,30
650,48,12,2,0,60,10,80,20,800,400,20,12,30
662,50,12,2,0,60,10,80,20,800,400,20,12,30
674,52,12,2,0,60,10,80,20,800,400,20,12,30
686,54,12,2,0,60,10,80,20,800,400,20,12,30
698,56,12,2,0,60,10,80,20,800,400,20,12,30
710,58,12,2,0,60,10,80,20,800,400,20,12,30
722,60,12,2,0,60,10,80,20,800,400,20,12,30
734,62,12,2,0,60,10,80,20,800,400,20,12,30
746,64,12,2,0,60,10,80,20,800,400,20,12,30
758,66,12,2,0,60,10,80,20,800,400,20,12,30
770,68,12,2,0,60,10,80,20,800,400,20,12,30
758,70,-12,2,0,60,10,80,20,800,400,20,12,30
746,72,-12,2,0,60,10,80,20,800,400,20,12,30
734,74,-12,2,0,60,10,80,20,800,400,20,12,30
722,76,-12,2,0,60,10,80,20,800,400,20,12,30
710,78,-12,2,0,60,10,80,20,800,400,20,12,30
698,80,-12,2,0,60,10,80,20,800,400,20,12,30
686,82,-12,2,1,60,10,80,20,800,400,20,12,30
674,84,-12,2,0,80,10,80,20,800,400,20,12,30
662,86,-12,2,0,80,10,80,20,800,400,20,12,30
650,88,-12,2,0,80,10,80,20,800,400,20,12,30
638,90,-12,2,0,80,10,80,20,800,400,20,12,30
626,92,-12,2,0,80,10,80,20,800,400,20,12,30
614,94,-12,2,0,80,10,80,20,800,400,20,12,30
602,96,-12,2,0,80,10,80,20,800,400,20,12,30
590,98,-12,2,0,80,10,80,20,800,400,20,12,30
578,100,-12,2,0,80,10,80,20,800,400,20,12,30
566,102,-12,2,1,80,10,80,20,800,400,20,12,30
554,104,-12,2,0,100,10,80,20,800,400,20,12,30
542,106,-12,2,0,100,10,80,20,800,400,20,12,30
530,108,-12,2,0,100,10,80,20,800,400,20,12,30
518,110,-12,2,0,100,10,80,20,800,400,20,12,30
506,112,-12,2,0,100,10,80,20,800,400,20,12,30
494,114,-12,2,0,100,10,80,20,800,400,20,12,30
482,116,-12,2,1,100,10,80,20,800,400,20,12,30
470,118,-12,2,0,120,10,80,20,800,400,20,12,30
458,120,-12,2,0,120,10,80,20,800,400,20,12,30
446,122,-12,2,0,120,10,80,20,800,400,20,12,30
434,124,-12,2,0,120,10,80,20,800,400,20,12,30
422,126,-12,2,0,120,10,80,20,800,400,20,12,30
410,128,-12,2,0,120,10,80,20,800,400,20,12,30
398,130,-12,2,1,120,10,80,20,800,400,20,12,30
386,132,-12,2,0,140,10,80,20,800,400,20,12,30
374,134,-12,2,0,140,10,80,20,800,400,20,12,30
362,136,-12,2,0,140,10,80,20,800,400,20,12,30
350,138,-12,2,0,140,10,80,20,800,400,20,12,30
338,140,-12,2,0,140,10,80,20,800,400,20,12,30
326,142,-12,2,0,140,10,80,20,800,400,20,12,30
314,144,-12,2,0,140,10,80,20,800,400,20,12,30
302,146,-12,2,1,140,10,80,20,800,400,20,12,30
290,148,-12,2,0,160,10,80,20,800,400,20,12,30
278,150,-12,2,0,160,10,80,20,800,400,20,12,30
266,152,-12,2,0,160,10,80,20,800,400,20,12,30
254,154,-12,2,0,160,10,80,20,800,400,20,12,30
242,156,-12,2,0,160,10,80,20,800,400,20,12,30
230,158,-12,2,0,160,10,80,20,800,400,20,12,30
218,160,-12,2,0,160,10,80,20,800,400,20,12,30
206,162,-12,2,1,160,10,80,20,800,400,20,12,30
194,164,-12,2,0,180,10,80,20,800,400,20,12,30
182,166,-12,2,0,180,10,80,20,800,400,20,12,30
170,168,-12,2,0,180,10,80,20,800,400,20,12,30
158,170,-12,2,0,180,10,80,20,800,400,20,12,30
146,172,-12,2,0,180,10,80,20,800,400,20,12,30
134,174,-12,2,0,180,10,80,20,800,400,20,12,30
122,176,-12,2,0,180,10,80,20,800,400,20,12,30
110,178,-12,2,1,180,10,80,20,800,400,20,12,30
98,180,-12,2,0,200,10,80,20,800,400,20,12,30
86,182,-12,2,0,200,10,80,20,800,400,20,12,30
74,184,-12,2,0,200,10,80,20,800,400,20,12,30
62,186,-12,2,0,200,10,80,20,800,400,20,12,30
50,188,-12,2,0,200,10,80,20,800,400,20,12,30
38,190,-12,2,0,200,10,80,20,800,400,20,12,30
50,192,12,2,0,200,10,80,20,800,400,20,12,30
62,194,12,2,1,200,10,80,20,800,400,20,12,30
74,196,12,2,0,220,10,80,20,800,400,20,12,30
86,198,12,2,0,220,10,80,20,800,400,20,12,30
98,200,12,2,0,220,10,80,20,800,400,20,12,30
